mysql> select * from event_records where tags='drug';
+------+--------------------------------------+-------+---------------------+------------------------------------------------------------------------------+------------------------------------------------------------------------------+----------+---------------------+------+
| id   | uuid                                 | title | timestamp           | uri                                                                          | object                                                                       | category | date_created        | tags |
| 4527 | 2b7dc568-3cc8-4d8c-a4c0-2ef0423aac0e | drug  | 2024-01-26 12:00:58 | /openmrs/ws/rest/v1/reference-data/drug/6c1c31af-0510-43c2-98b0-be0a9ea0f238 | /openmrs/ws/rest/v1/reference-data/drug/6c1c31af-0510-43c2-98b0-be0a9ea0f238 | drug     | 2024-01-26 12:00:58 | drug |
| 4528 | 05af460f-64f1-4ed0-b420-7053f223b12f | drug  | 2024-01-26 12:01:02 | /openmrs/ws/rest/v1/reference-data/drug/b6b5ce4f-1867-4586-8f42-a131d8e77d0b | /openmrs/ws/rest/v1/reference-data/drug/b6b5ce4f-1867-4586-8f42-a131d8e77d0b | drug     | 2024-01-26 12:01:01 | drug |
| 4529 | ca6080d4-92e7-4616-9955-5e6459ce55f0 | drug  | 2024-01-26 12:01:04 | /openmrs/ws/rest/v1/reference-data/drug/19e89c37-6810-4153-a617-08c68d51f0a6 | /openmrs/ws/rest/v1/reference-data/drug/19e89c37-6810-4153-a617-08c68d51f0a6 | drug     | 2024-01-26 12:01:04 | drug |
| 4530 | ec5388ca-f9df-45d2-8e84-4858f1575a62 | drug  | 2024-01-26 12:01:06 | /openmrs/ws/rest/v1/reference-data/drug/341679cb-392f-409e-ae52-e363d24a4190 | /openmrs/ws/rest/v1/reference-data/drug/341679cb-392f-409e-ae52-e363d24a4190 | drug     | 2024-01-26 12:01:06 | drug |
| 4531 | e2ccbc58-820a-47cb-a86e-bb2333a43db9 | drug  | 2024-01-26 12:01:10 | /openmrs/ws/rest/v1/reference-data/drug/68c6c66a-cf40-4186-9038-1ec9c7f003c0 | /openmrs/ws/rest/v1/reference-data/drug/68c6c66a-cf40-4186-9038-1ec9c7f003c0 | drug     | 2024-01-26 12:01:09 | drug |
| 4532 | 3f25bac3-c7be-4fa4-abeb-11b0440a461d | drug  | 2024-01-26 12:01:13 | /openmrs/ws/rest/v1/reference-data/drug/4cb6d3a2-76ce-4fb6-b1b9-652f74395568 | /openmrs/ws/rest/v1/reference-data/drug/4cb6d3a2-76ce-4fb6-b1b9-652f74395568 | drug     | 2024-01-26 12:01:12 | drug |
| 4533 | 7c2f3cb4-a069-4cc5-8a0c-f0000073328b | drug  | 2024-01-26 12:01:15 | /openmrs/ws/rest/v1/reference-data/drug/d6168e73-c3c2-4d7f-a1c6-ba14b64e58c8 | /openmrs/ws/rest/v1/reference-data/drug/d6168e73-c3c2-4d7f-a1c6-ba14b64e58c8 | drug     | 2024-01-26 12:01:15 | drug |
| 4534 | acefbf60-3462-4430-9c6c-00d01e6c17b4 | drug  | 2024-01-26 12:01:18 | /openmrs/ws/rest/v1/reference-data/drug/7362eb43-21bf-4c3c-843d-c322ffc34a77 | /openmrs/ws/rest/v1/reference-data/drug/7362eb43-21bf-4c3c-843d-c322ffc34a77 | drug     | 2024-01-26 12:01:17 | drug |
| 4535 | e952b971-fce4-42cc-94ad-529f5479cf51 | drug  | 2024-01-26 12:01:21 | /openmrs/ws/rest/v1/reference-data/drug/c8a4a5ad-ae09-42b3-a7a4-3c462b823185 | /openmrs/ws/rest/v1/reference-data/drug/c8a4a5ad-ae09-42b3-a7a4-3c462b823185 | drug     | 2024-01-26 12:01:21 | drug |
| 4536 | c382427f-678a-46ba-a0d3-db43fd52a396 | drug  | 2024-01-26 12:01:25 | /openmrs/ws/rest/v1/reference-data/drug/a4938ebe-58d2-4adf-bfd4-c08d36b6dca8 | /openmrs/ws/rest/v1/reference-data/drug/a4938ebe-58d2-4adf-bfd4-c08d36b6dca8 | drug     | 2024-01-26 12:01:24 | drug |
| 4537 | 47d632d0-4f84-4dbd-9992-873318b43bda | drug  | 2024-01-26 12:01:29 | /openmrs/ws/rest/v1/reference-data/drug/e0661e31-a380-4d8e-b0da-19b26af5b02e | /openmrs/ws/rest/v1/reference-data/drug/e0661e31-a380-4d8e-b0da-19b26af5b02e | drug     | 2024-01-26 12:01:29 | drug |
| 4538 | 5ab7d12e-84a3-4078-881e-9378e955b2d9 | drug  | 2024-01-26 12:01:32 | /openmrs/ws/rest/v1/reference-data/drug/fc6f9445-591e-4323-a624-48f31eab5e36 | /openmrs/ws/rest/v1/reference-data/drug/fc6f9445-591e-4323-a624-48f31eab5e36 | drug     | 2024-01-26 12:01:31 | drug |
| 4539 | ef39ea6e-6c5f-46cb-a06d-0e28477e14a4 | drug  | 2024-01-26 12:01:35 | /openmrs/ws/rest/v1/reference-data/drug/c8cfe1da-0fc4-4b43-91cb-1323e2e44ae3 | /openmrs/ws/rest/v1/reference-data/drug/c8cfe1da-0fc4-4b43-91cb-1323e2e44ae3 | drug     | 2024-01-26 12:01:35 | drug |
| 4540 | ab4fd398-d1d0-464e-bdc8-3a3bc920ff01 | drug  | 2024-01-26 12:01:39 | /openmrs/ws/rest/v1/reference-data/drug/b3618410-fa59-43f4-b157-39df480afbba | /openmrs/ws/rest/v1/reference-data/drug/b3618410-fa59-43f4-b157-39df480afbba | drug     | 2024-01-26 12:01:39 | drug |
| 4541 | 641c1098-cc85-46fe-8adc-f3e0c2ee9b01 | drug  | 2024-01-26 12:01:42 | /openmrs/ws/rest/v1/reference-data/drug/6575b5ea-94ec-4069-beed-52d1de4c17e3 | /openmrs/ws/rest/v1/reference-data/drug/6575b5ea-94ec-4069-beed-52d1de4c17e3 | drug     | 2024-01-26 12:01:41 | drug |
| 4542 | 8aa515b8-15f1-45e2-a99c-49f8f25e43dc | drug  | 2024-01-26 12:01:44 | /openmrs/ws/rest/v1/reference-data/drug/43434151-f817-4dfd-8668-676df753815e | /openmrs/ws/rest/v1/reference-data/drug/43434151-f817-4dfd-8668-676df753815e | drug     | 2024-01-26 12:01:44 | drug |
| 4543 | f1a36965-3717-47c6-891e-3f1cee47f1e5 | drug  | 2024-01-26 12:01:47 | /openmrs/ws/rest/v1/reference-data/drug/f440ad53-042f-4c46-b441-56c19dff5908 | /openmrs/ws/rest/v1/reference-data/drug/f440ad53-042f-4c46-b441-56c19dff5908 | drug     | 2024-01-26 12:01:46 | drug |
| 4544 | 02a2aed2-9058-47aa-b9e9-8627a19f008b | drug  | 2024-01-26 12:01:49 | /openmrs/ws/rest/v1/reference-data/drug/23db014c-9fd9-41f3-938f-b93f5f4a941f | /openmrs/ws/rest/v1/reference-data/drug/23db014c-9fd9-41f3-938f-b93f5f4a941f | drug     | 2024-01-26 12:01:49 | drug |
| 4545 | 00fc107e-2df2-45c7-925d-265002018ba0 | drug  | 2024-01-26 12:01:52 | /openmrs/ws/rest/v1/reference-data/drug/ca17ed2f-3218-40df-8bd8-95f9c43f569a | /openmrs/ws/rest/v1/reference-data/drug/ca17ed2f-3218-40df-8bd8-95f9c43f569a | drug     | 2024-01-26 12:01:51 | drug |
| 4546 | 4bd74541-53e5-41ce-aad4-9fb7bf090560 | drug  | 2024-01-26 12:01:56 | /openmrs/ws/rest/v1/reference-data/drug/39f7eeb0-f4a9-4ea5-9523-debdf439bb8e | /openmrs/ws/rest/v1/reference-data/drug/39f7eeb0-f4a9-4ea5-9523-debdf439bb8e | drug     | 2024-01-26 12:01:55 | drug |
| 4547 | d545bb0e-c3af-418f-aae9-243f6f920c8e | drug  | 2024-01-26 12:01:59 | /openmrs/ws/rest/v1/reference-data/drug/e1816528-ef6e-46be-b820-4eba16045fe4 | /openmrs/ws/rest/v1/reference-data/drug/e1816528-ef6e-46be-b820-4eba16045fe4 | drug     | 2024-01-26 12:01:58 | drug |
| 4548 | 176187f2-e336-4254-ac16-28a3c8a331fb | drug  | 2024-01-26 12:02:02 | /openmrs/ws/rest/v1/reference-data/drug/6dfbeb3e-325c-427c-8267-ce39b6686574 | /openmrs/ws/rest/v1/reference-data/drug/6dfbeb3e-325c-427c-8267-ce39b6686574 | drug     | 2024-01-26 12:02:02 | drug |
| 4549 | 0e36463c-aa3a-4a03-af35-a81f5a83f147 | drug  | 2024-01-26 12:02:05 | /openmrs/ws/rest/v1/reference-data/drug/3dc57ac5-9b09-4b67-9f0b-c0cfecf27374 | /openmrs/ws/rest/v1/reference-data/drug/3dc57ac5-9b09-4b67-9f0b-c0cfecf27374 | drug     | 2024-01-26 12:02:05 | drug |
| 4550 | b7817e91-56b7-48ce-b82e-7b19ec07efdd | drug  | 2024-01-26 12:02:07 | /openmrs/ws/rest/v1/reference-data/drug/02c469db-08e9-48dd-bd8d-d4e23d232fd8 | /openmrs/ws/rest/v1/reference-data/drug/02c469db-08e9-48dd-bd8d-d4e23d232fd8 | drug     | 2024-01-26 12:02:07 | drug |
| 4551 | de353ac0-53f9-4437-8c6e-7af147e3317a | drug  | 2024-01-26 12:02:10 | /openmrs/ws/rest/v1/reference-data/drug/f3fb2cb2-1759-446c-80a0-501f68b69e73 | /openmrs/ws/rest/v1/reference-data/drug/f3fb2cb2-1759-446c-80a0-501f68b69e73 | drug     | 2024-01-26 12:02:09 | drug |
| 4552 | 6477b7a5-e190-4ab6-ab9c-5975575e9660 | drug  | 2024-01-26 12:02:13 | /openmrs/ws/rest/v1/reference-data/drug/8ab9cf99-204c-48b9-a984-2b487ecb9107 | /openmrs/ws/rest/v1/reference-data/drug/8ab9cf99-204c-48b9-a984-2b487ecb9107 | drug     | 2024-01-26 12:02:12 | drug |
| 4553 | c3ef9510-193b-476d-a2fa-7d9e36935555 | drug  | 2024-01-26 12:02:16 | /openmrs/ws/rest/v1/reference-data/drug/f8219ef4-3cf5-41d9-b051-a8ad4c4e85d4 | /openmrs/ws/rest/v1/reference-data/drug/f8219ef4-3cf5-41d9-b051-a8ad4c4e85d4 | drug     | 2024-01-26 12:02:16 | drug |
| 4554 | 37c7bc2b-2ea8-48d3-9030-3ca3a38f1ced | drug  | 2024-01-26 12:02:19 | /openmrs/ws/rest/v1/reference-data/drug/89bc9190-906a-4b99-b069-f6293854d001 | /openmrs/ws/rest/v1/reference-data/drug/89bc9190-906a-4b99-b069-f6293854d001 | drug     | 2024-01-26 12:02:18 | drug |
| 4555 | 709b0983-dd1f-45fd-9505-2f8fa0709e22 | drug  | 2024-01-26 12:02:23 | /openmrs/ws/rest/v1/reference-data/drug/9a6285ed-2179-49c2-93e0-c42123fe302b | /openmrs/ws/rest/v1/reference-data/drug/9a6285ed-2179-49c2-93e0-c42123fe302b | drug     | 2024-01-26 12:02:22 | drug |
| 4556 | 8b2c75c2-31c2-4bde-abd7-fc9ac3bff98b | drug  | 2024-01-26 12:02:25 | /openmrs/ws/rest/v1/reference-data/drug/0446cdc2-d1a5-45b1-a039-85f1f2c7ba1b | /openmrs/ws/rest/v1/reference-data/drug/0446cdc2-d1a5-45b1-a039-85f1f2c7ba1b | drug     | 2024-01-26 12:02:25 | drug |
| 4557 | 06f2b4ec-7257-4b6d-a07c-f9d2665f1052 | drug  | 2024-01-26 12:02:29 | /openmrs/ws/rest/v1/reference-data/drug/f5855246-1ccb-4f53-ac95-d8e354f788b2 | /openmrs/ws/rest/v1/reference-data/drug/f5855246-1ccb-4f53-ac95-d8e354f788b2 | drug     | 2024-01-26 12:02:28 | drug |
| 4558 | c871153d-107f-4731-a7be-ab6501ad1f8a | drug  | 2024-01-26 12:02:32 | /openmrs/ws/rest/v1/reference-data/drug/24135dcf-b72b-4330-ac31-760d435e1609 | /openmrs/ws/rest/v1/reference-data/drug/24135dcf-b72b-4330-ac31-760d435e1609 | drug     | 2024-01-26 12:02:31 | drug |
| 4559 | b6942825-a5b0-4a6f-95d3-d159ca9e9194 | drug  | 2024-01-26 12:02:34 | /openmrs/ws/rest/v1/reference-data/drug/a0a517a8-26b5-40f9-9fb3-ee2ea5a11038 | /openmrs/ws/rest/v1/reference-data/drug/a0a517a8-26b5-40f9-9fb3-ee2ea5a11038 | drug     | 2024-01-26 12:02:34 | drug |
| 4560 | 14bffccc-1ab0-4087-b0c4-14e6c8c39c68 | drug  | 2024-01-26 12:02:37 | /openmrs/ws/rest/v1/reference-data/drug/723e32b8-970d-4375-b36f-599b8d586603 | /openmrs/ws/rest/v1/reference-data/drug/723e32b8-970d-4375-b36f-599b8d586603 | drug     | 2024-01-26 12:02:36 | drug |
| 4561 | 20b13f65-d348-43c6-839e-94bc95417460 | drug  | 2024-01-26 12:02:39 | /openmrs/ws/rest/v1/reference-data/drug/705f3323-8b7f-4a0a-9c69-179227119781 | /openmrs/ws/rest/v1/reference-data/drug/705f3323-8b7f-4a0a-9c69-179227119781 | drug     | 2024-01-26 12:02:39 | drug |
| 4562 | 2f7afc8b-3c6a-4fef-a44d-6a6066aa7bd4 | drug  | 2024-01-26 12:02:42 | /openmrs/ws/rest/v1/reference-data/drug/cc244b16-7a55-409a-a032-4b6c90e97734 | /openmrs/ws/rest/v1/reference-data/drug/cc244b16-7a55-409a-a032-4b6c90e97734 | drug     | 2024-01-26 12:02:42 | drug |
| 4563 | 592a4049-9068-486a-9227-fe37a30ffa2e | drug  | 2024-01-26 12:02:45 | /openmrs/ws/rest/v1/reference-data/drug/6d80a765-579c-4a9c-8367-e0dba49cd8d2 | /openmrs/ws/rest/v1/reference-data/drug/6d80a765-579c-4a9c-8367-e0dba49cd8d2 | drug     | 2024-01-26 12:02:45 | drug |
| 4564 | 069e85c1-e11b-4c5f-99f6-3dc75b65d5c3 | drug  | 2024-01-26 12:02:49 | /openmrs/ws/rest/v1/reference-data/drug/c916aef8-5137-403f-87e2-81e20fc68ba0 | /openmrs/ws/rest/v1/reference-data/drug/c916aef8-5137-403f-87e2-81e20fc68ba0 | drug     | 2024-01-26 12:02:48 | drug |
| 4565 | 3099f8e3-422b-40e5-a8f6-81fbbd81f8c5 | drug  | 2024-01-26 12:02:51 | /openmrs/ws/rest/v1/reference-data/drug/e3ccea1f-c831-43c0-a42f-819885e3c82e | /openmrs/ws/rest/v1/reference-data/drug/e3ccea1f-c831-43c0-a42f-819885e3c82e | drug     | 2024-01-26 12:02:51 | drug |
| 4566 | 810c5efc-0b01-42f8-9e3f-6eef1b66405c | drug  | 2024-01-26 12:02:55 | /openmrs/ws/rest/v1/reference-data/drug/3bdb3da4-2de9-43b8-80ed-783bb367e096 | /openmrs/ws/rest/v1/reference-data/drug/3bdb3da4-2de9-43b8-80ed-783bb367e096 | drug     | 2024-01-26 12:02:54 | drug |
| 4567 | 820c9edd-b244-4f32-be78-aa01cadda84b | drug  | 2024-01-26 12:02:57 | /openmrs/ws/rest/v1/reference-data/drug/0592fbf4-d148-40af-93ac-67fe4a5b2cc2 | /openmrs/ws/rest/v1/reference-data/drug/0592fbf4-d148-40af-93ac-67fe4a5b2cc2 | drug     | 2024-01-26 12:02:56 | drug |
| 4568 | 142bea14-0f84-479a-8f0d-f3c7a100059f | drug  | 2024-01-26 12:03:00 | /openmrs/ws/rest/v1/reference-data/drug/d5cf3116-d19c-4dcf-8a25-aa1be7dc14ab | /openmrs/ws/rest/v1/reference-data/drug/d5cf3116-d19c-4dcf-8a25-aa1be7dc14ab | drug     | 2024-01-26 12:03:00 | drug |
| 4569 | 0ff5e6be-06b4-456d-ae8c-f5a6b5c8200b | drug  | 2024-01-26 12:03:03 | /openmrs/ws/rest/v1/reference-data/drug/a50ecc29-e6fb-4ff2-9751-83775d9bfdd8 | /openmrs/ws/rest/v1/reference-data/drug/a50ecc29-e6fb-4ff2-9751-83775d9bfdd8 | drug     | 2024-01-26 12:03:03 | drug |
| 4570 | fcddc4a6-714a-47dc-a415-24ce720d07ab | drug  | 2024-01-26 12:03:08 | /openmrs/ws/rest/v1/reference-data/drug/8497e000-2190-4b19-9f07-3729ec072dbf | /openmrs/ws/rest/v1/reference-data/drug/8497e000-2190-4b19-9f07-3729ec072dbf | drug     | 2024-01-26 12:03:07 | drug |
| 4571 | c0de4369-d73d-44e0-a51b-6c5b03bc7dcf | drug  | 2024-01-26 12:03:11 | /openmrs/ws/rest/v1/reference-data/drug/7fc1627c-2a86-41e7-9d89-be98d2d1cc47 | /openmrs/ws/rest/v1/reference-data/drug/7fc1627c-2a86-41e7-9d89-be98d2d1cc47 | drug     | 2024-01-26 12:03:11 | drug |
| 4572 | 6b1cdf87-b899-4026-8dbf-3c6a0ed8ce9e | drug  | 2024-01-26 12:03:14 | /openmrs/ws/rest/v1/reference-data/drug/9d14fa9e-a60a-493f-a9e8-921addaebbdb | /openmrs/ws/rest/v1/reference-data/drug/9d14fa9e-a60a-493f-a9e8-921addaebbdb | drug     | 2024-01-26 12:03:13 | drug |
| 4573 | 8ec13ea7-4d88-47b4-b218-d2d236c31e27 | drug  | 2024-01-26 12:03:18 | /openmrs/ws/rest/v1/reference-data/drug/19e5b3c0-eeca-4296-b57c-c0e74f83277c | /openmrs/ws/rest/v1/reference-data/drug/19e5b3c0-eeca-4296-b57c-c0e74f83277c | drug     | 2024-01-26 12:03:17 | drug |
| 4574 | f05d84b5-8d43-4a94-a051-715fad0050b6 | drug  | 2024-01-26 12:31:21 | /openmrs/ws/rest/v1/reference-data/drug/2c901106-c673-4ce7-86f9-d728724111ca | /openmrs/ws/rest/v1/reference-data/drug/2c901106-c673-4ce7-86f9-d728724111ca | drug     | 2024-01-26 12:31:21 | drug |
| 4575 | dee5a4e3-a25e-4348-a449-06650d950a06 | drug  | 2024-01-26 12:34:52 | /openmrs/ws/rest/v1/reference-data/drug/4c14520b-63ef-4f53-bccd-d19972c6ee78 | /openmrs/ws/rest/v1/reference-data/drug/4c14520b-63ef-4f53-bccd-d19972c6ee78 | drug     | 2024-01-26 12:34:51 | drug |
| 4576 | f9b3a286-f11c-4482-bb1f-aa459c1b5645 | drug  | 2024-01-26 12:38:29 | /openmrs/ws/rest/v1/reference-data/drug/d4847a77-4fd6-4401-9ecb-f9537d9dc2a0 | /openmrs/ws/rest/v1/reference-data/drug/d4847a77-4fd6-4401-9ecb-f9537d9dc2a0 | drug     | 2024-01-26 12:38:29 | drug |
| 4577 | 6b99c46b-bfc5-457f-843f-8f398679dffa | drug  | 2024-01-26 12:39:53 | /openmrs/ws/rest/v1/reference-data/drug/ca794645-2b00-4ed7-a11a-a8d03648cf30 | /openmrs/ws/rest/v1/reference-data/drug/ca794645-2b00-4ed7-a11a-a8d03648cf30 | drug     | 2024-01-26 12:39:52 | drug |
| 4578 | df391046-dfd4-41e0-9d48-6f2cae2a6a8e | drug  | 2024-01-26 12:41:06 | /openmrs/ws/rest/v1/reference-data/drug/8a7a2fd7-5b82-4c85-84c1-29ec0d2ab890 | /openmrs/ws/rest/v1/reference-data/drug/8a7a2fd7-5b82-4c85-84c1-29ec0d2ab890 | drug     | 2024-01-26 12:41:06 | drug |
| 4579 | 6d1d3408-2dc1-417e-8f30-c33d486d9c15 | drug  | 2024-01-26 12:43:37 | /openmrs/ws/rest/v1/reference-data/drug/8fc9a4e9-e25c-4458-8058-dfd5104209e0 | /openmrs/ws/rest/v1/reference-data/drug/8fc9a4e9-e25c-4458-8058-dfd5104209e0 | drug     | 2024-01-26 12:43:36 | drug |
| 4580 | 91ca0ef8-de03-4af0-998d-72a0bec22972 | drug  | 2024-01-26 12:44:50 | /openmrs/ws/rest/v1/reference-data/drug/c3e018de-e11a-4622-947c-31e57b2a736d | /openmrs/ws/rest/v1/reference-data/drug/c3e018de-e11a-4622-947c-31e57b2a736d | drug     | 2024-01-26 12:44:49 | drug |
| 4581 | 539c6bef-65d9-4800-ac6d-dbcd1233627b | drug  | 2024-01-26 12:47:34 | /openmrs/ws/rest/v1/reference-data/drug/784fc748-f854-4f57-aa38-043ea2114061 | /openmrs/ws/rest/v1/reference-data/drug/784fc748-f854-4f57-aa38-043ea2114061 | drug     | 2024-01-26 12:47:33 | drug |
| 4582 | 51eb817d-a399-42b0-80c6-7892e3e67848 | drug  | 2024-01-26 12:49:00 | /openmrs/ws/rest/v1/reference-data/drug/b956459a-4379-449a-a662-df1aa4497d35 | /openmrs/ws/rest/v1/reference-data/drug/b956459a-4379-449a-a662-df1aa4497d35 | drug     | 2024-01-26 12:49:00 | drug |
| 4583 | 89181e48-a78b-482a-8115-20aaff816bcb | drug  | 2024-01-26 12:50:22 | /openmrs/ws/rest/v1/reference-data/drug/3c8ee6cf-c90d-451f-a192-9077940bac64 | /openmrs/ws/rest/v1/reference-data/drug/3c8ee6cf-c90d-451f-a192-9077940bac64 | drug     | 2024-01-26 12:50:22 | drug |
| 4584 | 538297f6-2a1a-4732-848a-b5e1ca94cc6b | drug  | 2024-01-26 12:55:23 | /openmrs/ws/rest/v1/reference-data/drug/7223e3a0-8bb8-4112-b984-89be3b4b68ba | /openmrs/ws/rest/v1/reference-data/drug/7223e3a0-8bb8-4112-b984-89be3b4b68ba | drug     | 2024-01-26 12:55:23 | drug |
| 4585 | 5a42538b-b837-47e4-9ffb-d1cc404a5689 | drug  | 2024-01-26 12:59:26 | /openmrs/ws/rest/v1/reference-data/drug/f637fc7d-7ebc-4248-b22c-7136caf85aa6 | /openmrs/ws/rest/v1/reference-data/drug/f637fc7d-7ebc-4248-b22c-7136caf85aa6 | drug     | 2024-01-26 12:59:26 | drug |
| 4586 | 40102a2e-25c4-4d3e-9b7b-f3b3dec8dd96 | drug  | 2024-01-26 13:01:31 | /openmrs/ws/rest/v1/reference-data/drug/f2a5e4c5-5db8-44f2-8dcf-013bfb75cd55 | /openmrs/ws/rest/v1/reference-data/drug/f2a5e4c5-5db8-44f2-8dcf-013bfb75cd55 | drug     | 2024-01-26 13:01:30 | drug |
| 4587 | 190737eb-d1ed-46f6-b09a-8907b9f30a65 | drug  | 2024-01-26 13:05:10 | /openmrs/ws/rest/v1/reference-data/drug/b0ebfeea-954a-4ebe-b5ff-e149979c2fb5 | /openmrs/ws/rest/v1/reference-data/drug/b0ebfeea-954a-4ebe-b5ff-e149979c2fb5 | drug     | 2024-01-26 13:05:10 | drug |
| 4588 | 6084a169-a0d9-4f8e-a937-cc63ca703024 | drug  | 2024-01-26 13:08:07 | /openmrs/ws/rest/v1/reference-data/drug/4b160dd0-5cbd-457e-a90b-c65e67be2c35 | /openmrs/ws/rest/v1/reference-data/drug/4b160dd0-5cbd-457e-a90b-c65e67be2c35 | drug     | 2024-01-26 13:08:07 | drug |
| 4589 | 9b7d2305-fd6c-4b40-aaa1-3049c16f932d | drug  | 2024-01-27 11:44:33 | /openmrs/ws/rest/v1/reference-data/drug/d9fc88d1-af66-4698-9c29-59585d6929f8 | /openmrs/ws/rest/v1/reference-data/drug/d9fc88d1-af66-4698-9c29-59585d6929f8 | drug     | 2024-01-27 11:44:32 | drug |
| 4590 | 04350d63-e161-4b1d-a9a9-054342d841e1 | drug  | 2024-01-27 11:45:11 | /openmrs/ws/rest/v1/reference-data/drug/2d330f4a-44a9-45c8-b80d-2355dd6289cc | /openmrs/ws/rest/v1/reference-data/drug/2d330f4a-44a9-45c8-b80d-2355dd6289cc | drug     | 2024-01-27 11:45:10 | drug |
| 4591 | 05b9d968-4fb8-41e6-8430-3baedf7c1dc1 | drug  | 2024-01-27 11:52:03 | /openmrs/ws/rest/v1/reference-data/drug/2c710e33-ab3e-433b-a117-7412b8ae4e92 | /openmrs/ws/rest/v1/reference-data/drug/2c710e33-ab3e-433b-a117-7412b8ae4e92 | drug     | 2024-01-27 11:52:03 | drug |
| 4592 | ce407fae-29f3-4246-9046-4e18ad31065d | drug  | 2024-01-27 11:52:05 | /openmrs/ws/rest/v1/reference-data/drug/0a4cdf1d-09b8-406d-97df-25119b992f24 | /openmrs/ws/rest/v1/reference-data/drug/0a4cdf1d-09b8-406d-97df-25119b992f24 | drug     | 2024-01-27 11:52:05 | drug |
| 4593 | eacb4697-a66e-4c36-ac25-96802bbbd3ef | drug  | 2024-01-27 11:52:08 | /openmrs/ws/rest/v1/reference-data/drug/b62fe473-c2ae-46fd-b20c-dc113c49d1af | /openmrs/ws/rest/v1/reference-data/drug/b62fe473-c2ae-46fd-b20c-dc113c49d1af | drug     | 2024-01-27 11:52:07 | drug |
| 4594 | 9b33b69b-4ff6-4b99-90ca-b78ad06236a3 | drug  | 2024-01-27 11:52:12 | /openmrs/ws/rest/v1/reference-data/drug/f448ca4a-a482-406c-b170-33bef01d1312 | /openmrs/ws/rest/v1/reference-data/drug/f448ca4a-a482-406c-b170-33bef01d1312 | drug     | 2024-01-27 11:52:11 | drug |
| 4595 | 1e7d5b31-e453-42e6-9c7e-2350ae825992 | drug  | 2024-01-27 11:54:26 | /openmrs/ws/rest/v1/reference-data/drug/f448ca4a-a482-406c-b170-33bef01d1312 | /openmrs/ws/rest/v1/reference-data/drug/f448ca4a-a482-406c-b170-33bef01d1312 | drug     | 2024-01-27 11:54:25 | drug |
| 4596 | 23262391-7ebd-4232-8ed7-6b17d2463401 | drug  | 2024-01-27 11:54:43 | /openmrs/ws/rest/v1/reference-data/drug/0a4cdf1d-09b8-406d-97df-25119b992f24 | /openmrs/ws/rest/v1/reference-data/drug/0a4cdf1d-09b8-406d-97df-25119b992f24 | drug     | 2024-01-27 11:54:42 | drug |
| 4597 | 4b20cf94-9434-4c33-bd42-194c716f4eb9 | drug  | 2024-01-27 11:54:54 | /openmrs/ws/rest/v1/reference-data/drug/2c710e33-ab3e-433b-a117-7412b8ae4e92 | /openmrs/ws/rest/v1/reference-data/drug/2c710e33-ab3e-433b-a117-7412b8ae4e92 | drug     | 2024-01-27 11:54:54 | drug |
| 4598 | a4518463-741c-4b53-bf6b-23838154168d | drug  | 2024-01-27 12:00:06 | /openmrs/ws/rest/v1/reference-data/drug/60d7e99e-ff6f-47b5-8397-9757bcc32a42 | /openmrs/ws/rest/v1/reference-data/drug/60d7e99e-ff6f-47b5-8397-9757bcc32a42 | drug     | 2024-01-27 12:00:06 | drug |
| 4599 | 469fa912-6cd0-42ea-a082-9a7c571e29bf | drug  | 2024-01-27 12:00:09 | /openmrs/ws/rest/v1/reference-data/drug/51b7e80b-8d17-4eb9-ab5b-d8781cac532c | /openmrs/ws/rest/v1/reference-data/drug/51b7e80b-8d17-4eb9-ab5b-d8781cac532c | drug     | 2024-01-27 12:00:08 | drug |
| 4600 | 6ea5caae-bae7-40ed-a04d-94674560e58e | drug  | 2024-01-27 12:00:14 | /openmrs/ws/rest/v1/reference-data/drug/2ddac408-fb20-4c1b-8315-7b704204bbac | /openmrs/ws/rest/v1/reference-data/drug/2ddac408-fb20-4c1b-8315-7b704204bbac | drug     | 2024-01-27 12:00:14 | drug |
| 4601 | 0de5f93f-359d-41e7-b2c6-10c410903733 | drug  | 2024-01-27 12:01:35 | /openmrs/ws/rest/v1/reference-data/drug/60d7e99e-ff6f-47b5-8397-9757bcc32a42 | /openmrs/ws/rest/v1/reference-data/drug/60d7e99e-ff6f-47b5-8397-9757bcc32a42 | drug     | 2024-01-27 12:01:35 | drug |
| 4602 | cc097650-1d72-4f70-98ee-f0461c308106 | drug  | 2024-01-27 12:01:47 | /openmrs/ws/rest/v1/reference-data/drug/51b7e80b-8d17-4eb9-ab5b-d8781cac532c | /openmrs/ws/rest/v1/reference-data/drug/51b7e80b-8d17-4eb9-ab5b-d8781cac532c | drug     | 2024-01-27 12:01:47 | drug |
| 4603 | fd15f2bb-8565-4b20-8e2c-56cf642ea888 | drug  | 2024-01-27 12:02:48 | /openmrs/ws/rest/v1/reference-data/drug/b3a21e55-8217-460e-a029-dff770b13d49 | /openmrs/ws/rest/v1/reference-data/drug/b3a21e55-8217-460e-a029-dff770b13d49 | drug     | 2024-01-27 12:02:48 | drug |
